z,x_norm,T_gas,T_bub,T_sol,P_emul,F_emul,F_bub,C_react,X_solid,X_gas,db,db_max,delta,y_emul_H2,y_bub_H2,y_emul_H2O,y_bub_H2O,y_emul_N2,y_bub_N2,y_emul_O2,y_bub_O2,y_emul_CO2,y_bub_CO2,w_Fe2O3,w_Fe3O4,w_FeO,w_Fe,w_Al2O3,X_prod,flow_mass,dens_mass_particle,particle_porosity,delta_e,u_solid
2.75,0.55,1052.2626756823838,1051.0616349324557,1053.0872262721691,63747.30365299873,9.580287877582132,924.5991298352501,0.004560185487440966,19.247450051025158,12.82211422974589,1.1322059037682082,11.389070452126703,0.617617936441675,1.271925982822274e-05,1.0251086685475193e-05,1.2699895579875252e-05,1.025128732926526e-05,0.9993360241156061,0.8098926865050844,0.0006258626566102895,0.19007655977323407,1.269407237548732e-05,1.0251347666737581e-05,0.25416353531728336,9.235844483737168e-06,9.235844483737168e-06,0.7458179929937492,2.4829546621453236e-18,19.247161170512527,10.827380233189366,6223.419058512832,0.1092135065612882,0.38238206355832505,5.242974534625228e-05
3.0,0.6,1057.0728972066004,1055.8836993589832,1057.8482562715335,60560.57274139943,9.05995748628054,924.772841581496,0.0035697107252210124,19.505542294133484,12.99404808145995,1.2351651164582584,11.64867744622243,0.6206428262299312,1.2721436962300579e-05,1.0256296352450285e-05,1.2701891920370977e-05,1.0256487834337496e-05,0.999443818136815,0.8103017820206153,0.00051806251940951,0.18966744864978663,1.2696014892866347e-05,1.0256545411308774e-05,0.2573080644180009,9.226392772412264e-06,9.226392772412264e-06,0.7426734827964543,2.4514556244193043e-18,19.505249539974276,10.838472029831143,6229.794460237617,0.10705749386126213,0.3793571737700687,5.242974534625228e-05
3.25,0.65,1061.272953543586,1060.0940762098132,1062.0105751787783,57405.60505769826,8.553988259192373,924.9758017590981,0.0028496783075362847,19.73116283238078,13.144350189339926,1.3393670725553304,11.922177399242322,0.6247597044875891,1.2723213497732102e-05,1.0260988193497974e-05,1.2703493748175228e-05,1.0261170557734811e-05,0.9995238467735278,0.8106699476071357,0.00043802895452869667,0.18929926900872487,1.269756469762692e-05,1.02612253883895e-05,0.26005169901392,9.218146055224708e-06,9.218146055224708e-06,0.7399298646939694,2.4243199644245022e-18,19.73086669193524,10.848168319414699,6235.367745011175,0.10517273847307472,0.3752402955124109,5.242974534625228e-05
3.5,0.7,1064.8581750531769,1063.6857835169387,1065.5423658210086,54267.387918394015,8.059149964539642,925.2122000498669,0.00223766155626078,19.923597259273144,13.272544635711172,1.4820273411571918,12.21338124847903,0.6270362810283104,1.2724818692795163e-05,1.0265157309178937e-05,1.2704940688409857e-05,1.0265330458450345e-05,0.9995967968282057,0.8109967631964281,0.00036507444789902907,0.18897244093328963,1.269896451406033e-05,1.0265382514492507e-05,0.2623879048203575,9.21112397269001e-06,9.211123972690012e-06,0.7375936729316971,2.4011845498720066e-18,19.923298230623942,10.856438399538998,6240.121265544538,0.10356520829973326,0.3729637189716896,5.242974534625228e-05
3.75,0.75,1068.0154875078488,1066.8530639207102,1068.680456590689,51180.86302237369,7.578317121558343,925.4646532356179,0.0018557714096966483,20.093648752046626,13.385828195845125,1.5886653619461881,12.520876921941568,0.6334264472474658,1.2726070081544976e-05,1.0268958162783078e-05,1.2706023142027074e-05,1.0269122320392396e-05,0.9996398881219006,0.8112945311259746,0.00032197978825487014,0.18867466162187282,1.2699996620816267e-05,1.0269171669536865e-05,0.2644494153955655,9.204927559101196e-06,9.204927559101196e-06,0.7355321747493163,2.3813735742013616e-18,20.093347171134027,10.863746548570361,6244.321882220475,0.10214465736157807,0.36657355275253417,5.242974534625228e-05
4.0,0.8,1070.7433747349878,1069.5858311133372,1071.3749799970942,48131.76401914103,7.108701034070127,925.737277358152,0.0015109378421853347,20.240328969151598,13.483542464175644,1.7372807379268491,12.849738277735433,0.6380813678738356,1.2727297487826365e-05,1.0272380382397124e-05,1.2707082739517109e-05,1.0272535610673788e-05,0.9996823951247399,0.8115623893509611,0.00027946948884884966,0.18840679315077344,1.2701006183891047e-05,1.0272582272311294e-05,0.26622537253949774,9.199589451641478e-06,9.199589451641478e-06,0.7337562282815989,2.364360123362371e-18,20.240025186749655,10.8700502914489,6247.945180998696,0.10091934191965647,0.36191863212616443,5.242974534625228e-05
4.25,0.85,1073.1610632884235,1072.011882187053,1073.786510883299,45151.2300896807,6.653491249220293,926.0172490077124,0.001290334044603437,20.370811284688052,13.570466142394572,1.847223662097223,13.198223201594814,0.6464022436335041,1.2728357482506419e-05,1.0275523479794476e-05,1.270795569317696e-05,1.0275670067913557e-05,0.9997068668654079,0.8118082680588002,0.00025499499809079565,0.18816090503352273,1.2701823325657043e-05,1.0275714129353746e-05,0.2678034803846426,9.194846032415857e-06,9.194846032415857e-06,0.7321781299232926,2.349649543348728e-18,20.370505543907306,10.875657911778159,6251.168358764547,0.09982933810537188,0.3535977563664959,5.242974534625228e-05
4.5,0.9,1075.3140385603474,1074.1710272107784,1075.9385076738429,42245.51006845299,6.21285780785183,926.3017705742107,0.001113330938304175,20.487052186716255,13.647902588262594,1.9595194579378825,13.569017069263818,0.6554361152492822,1.2729421419462477e-05,1.0278414893715386e-05,1.2708811651619205e-05,1.0278553126806512e-05,0.9997262385698727,0.812034335815539,0.00023562057986582235,0.18793482862176664,1.270261719043736e-05,1.0278594674073011e-05,0.2692079765852418,9.190624448763809e-06,9.190624448763809e-06,0.7307736421658608,2.3367540043941793e-18,20.48674470130277,10.880653491773996,6254.039744740178,0.09885830209895455,0.3445638847507178,5.242974534625228e-05
4.75,0.95,1077.2312722388922,1076.0938342236411,1077.8588431992505,39420.481889595474,5.78709561703688,926.5883975701576,0.0009691641913630417,20.590652252815147,13.716918061907565,2.074422813201432,13.9641628876415,0.6651416768999998,1.2730510124599526e-05,1.028107771005652e-05,1.2709669991577219e-05,1.028120786908159e-05,0.9997416557775824,0.8122424168263941,0.0002202006355742145,0.1877267396410399,1.2703406727074602e-05,1.028124698689339e-05,0.2704586517129118,9.186865214904191e-06,9.186865214904191e-06,0.7295229745566584,2.32545094321516e-18,20.59034321249231,10.885105818009782,6256.598876437204,0.09799286323282401,0.33485832310000024,5.242974534625228e-05
5.0,1.0,1078.938230451471,1077.8060451096912,1079.5727586365483,36681.654687663635,5.376526770110588,926.8749709917231,0.0008503862267132419,20.682979246538668,13.778423729249155,2.192209363803802,14.385903562724677,0.6754776100003,1.2731639420032627e-05,1.0283531542158958e-05,1.27105450643397e-05,1.028365390425916e-05,0.9997538848669529,0.812434060732896,0.00020796874271057056,0.18753508839098146,1.270420585217257e-05,1.028369067614856e-05,0.2715723747908925,9.18351762653983e-06,9.18351762653983e-06,0.7284092581738543,2.3155583283781205e-18,20.682668820501377,10.88907367162132,6258.879540388743,0.09722159568667216,0.32452238999969996,5.242974534625228e-05
