reactor,knob,value,abs_flow,path,X_solid,X_gas,T_gas_out,T_solid_out,Ts_in,n_bad,err_mass,gas_feasible,banner_ok,valid,term,X_prod,w_out_Fe2O3,w_out_Fe3O4,w_out_FeO,w_out_Fe,Tg_in
wet,solid_flow,0.5,0.00034508875739644966,cold,-65.2159245565598,55.052726639355086,1127.3280804680785,1126.5761669632534,1173.9,0,156.40279447143334,False,False,False,maxIterations,9.224654528393874,0.060614417769095104,0.11121234125004337,0.2840473690249892,0.5286999867895736,1050.0
wet,solid_flow,0.75,0.0005176331360946745,cold,-2279.251711750375,99.99933544394685,1197.4220623725766,1201.6746565117112,1173.9,0,2057.8052820297694,False,False,False,infeasible,1.7037260874155866,0.047762573827063434,0.01958747347102968,0.18622955401710437,0.6395631056021867,1050.0
wet,solid_flow,1.0,0.0006901775147928993,cold,40.889673513428235,26.772524968028762,1160.0431505454617,1160.091716586239,1173.9,0,0.0091074763244186,True,True,True,optimal,10.54599338953444,4.902956330181993e-17,0.12929638378995828,0.34632089300346247,0.5243827232065792,1050.0
wet,solid_flow,1.5,0.001035266272189349,cold,28.04646459963591,26.820374317201757,1160.198413668454,1160.2263029448504,1173.9,0,0.007359165619536865,True,True,True,optimal,4.82961524597294,2.9681732673588255e-17,0.06151822314224324,0.27530467945618553,0.6631770974015712,1050.0
wet,solid_flow,2.0,0.0013803550295857986,cold,21.308923304204047,26.808215645451977,1160.9711453909308,1160.9745541814796,1173.9,0,0.006295332376712268,True,True,True,optimal,2.769931064856744,1.03920685588507e-18,0.035988064986331246,0.22423437177233213,0.7397775632413366,1050.0
