z,x_norm,T_gas,T_bub,T_sol,P_emul,F_emul,F_bub,C_react,X_solid,X_gas,db,db_max,delta,y_emul_H2,y_bub_H2,y_emul_H2O,y_bub_H2O,y_emul_N2,y_bub_N2,y_emul_O2,y_bub_O2,y_emul_CO2,y_bub_CO2,w_Fe2O3,w_Fe3O4,w_FeO,w_Fe,w_Al2O3,X_prod,flow_mass,dens_mass_particle,particle_porosity,delta_e,u_solid
0.5,0.5,1065.8811719479213,1065.925323874115,1065.8030497273162,92230.9629875864,0.0009444293703240034,0.01976151723322629,1.359848759234763,96.01477716847434,20.95115847930954,0.12172306071964165,0.13378258846824476,0.5162943099177416,0.13066426865877898,0.8137150267707357,0.8592867104579258,0.1762666751327652,0.010028963388764408,0.009998301472895514,1.0028963815204934e-05,9.998301452515278e-06,1.002853071551815e-05,9.998322150929254e-06,0.044257483225223146,0.6132552529537655,0.1815447737091449,0.16094249011186462,1.7408273260892584e-15,20.719750143681136,0.0006214793497771084,3450.9348004002086,0.38111718116883436,0.48370569008225833,7.863439460535641e-05
0.55,0.55,1062.2235376088615,1062.2678528401418,1062.1483501031946,91781.92022672351,0.0009430674410165675,0.019762879162533727,1.4185164404349935,96.66701550583505,21.985385750429415,0.12351118255238486,0.1338637497101267,0.5148518587920553,0.13649833052777202,0.8026624417734957,0.8534632464902244,0.18731875229013878,0.010018386537377372,0.009998808304083978,1.0018386799167338e-05,9.998808291591528e-06,1.0018057827051701e-05,9.998823989855365e-06,0.037217242545994136,0.6027048762253929,0.1850012267664534,0.17507665446215787,1.7176516253593896e-15,22.416367645265733,0.0006180874233718941,3432.100197325548,0.38785926031405216,0.48514814120794475,7.863439460535641e-05
0.6,0.6,1058.7052471704867,1058.7494236941725,1058.633082651547,91334.30581414765,0.0009415868817259955,0.019764359721824297,1.482119099718691,97.18564129448366,22.97489195879757,0.12492493674067269,0.13395212476146925,0.5138425023807117,0.1428428222534747,0.7920477866812667,0.8471263365592299,0.1979330447112397,0.010010819796864301,0.009999170255113023,1.0010819958912574e-05,9.999170247392888e-06,1.0010570472239349e-05,9.999182133099383e-06,0.031591962352024903,0.5921121408715534,0.1872304540139075,0.18906544276251272,1.689678136456009e-15,24.080356044167626,0.0006148421789900387,3414.080086476869,0.39432585805641046,0.48615749761928817,7.863439460535641e-05
0.65,0.65,1055.3180921658115,1055.361917100062,1055.2489499789376,90888.3390108924,0.0009399966715131986,0.019765949932037098,1.5499323869136388,97.60303567304405,23.92386463796924,0.1260481875310614,0.13404722631199228,0.5131676639694246,0.14963119874396655,0.7818314081543467,0.8403433717956995,0.20814916493703062,0.010005418811158063,0.009999428043573712,1.000541891445694e-05,9.999428038661148e-06,1.0005230261456122e-05,9.999437010311561e-06,0.027043486608342267,0.5816540143013323,0.188413005271062,0.20288949381926172,1.6580548082255088e-15,25.710252850612154,0.0006117298801684013,3396.79819236939,0.4005375292344681,0.4868323360305755,7.863439460535641e-05
0.7,0.7,1052.0551142270128,1052.0984357742834,1051.988944422938,90444.17400108674,0.0009383041514705162,0.01976764245207978,1.6213533657561179,97.94257290062585,24.83544331953915,0.1269462473072917,0.13414866378647342,0.5127532855134765,0.1568085567210344,0.7719838789837811,0.8331698527847333,0.2179965113707182,0.010001587461199793,0.009999610417929912,1.0001587531410655e-05,9.999610414597199e-06,1.0001445501160821e-05,9.99961715630013e-06,0.023326697604871965,0.5714395289743541,0.18870470889006946,0.2165290645307028,1.623640163981032e-15,27.304567215260867,0.0006087402281997456,3380.197328602285,0.40651034270386904,0.48724671448652357,7.863439460535641e-05
0.75,0.75,1048.9104092746434,1048.953117962207,1048.8471347543577,90001.91609096128,0.0009365153350747498,0.01976943126847554,1.695855459320056,98.22143436954053,25.71202805841152,0.12766998153825254,0.13425612496543526,0.5125432675732008,0.16432727699715804,0.762483021031164,0.8256538262754133,0.2274972415352738,0.009998899035538326,0.009999737952626906,9.998899088449709e-06,9.99973795012036e-06,9.998792802012793e-06,9.999742985109824e-06,0.020260706550707153,0.561533735861691,0.18824096366560172,0.22996459392199853,1.5870870808364545e-15,28.8618513937327,0.00060586535008264,3364.2337781725123,0.4122570890545988,0.48745673242679916,7.863439460535641e-05
0.8,0.8,1045.8789305511714,1045.920946596853,1045.8184595616021,89561.63370138903,0.0009346351845303275,0.019771311419019964,1.7729604429722994,98.45245205074747,26.555494820485116,0.12825900454276126,0.13436935974129918,0.5124948370909804,0.17214429652034405,0.7533118136587271,0.8178386646423762,0.23666836116093412,0.00999704482643516,0.00999982552556227,9.997044871483578e-06,9.999825523432696e-06,9.996965973027284e-06,9.999829253143477e-06,0.017709905582914184,0.5519728929060467,0.18714001497349153,0.243177186537546,1.5489040887528587e-15,30.380757559246526,0.0006030990919953901,3348.8733702947566,0.41778817010831304,0.4875051629090195,7.863439460535641e-05
0.85,0.85,1042.9563101319713,1042.9975748921283,1042.8985433589678,89123.36734774878,0.0009326678457675013,0.01977327875778279,1.8522209856566658,98.64534560874826,27.367348430196202,0.12874416766006344,0.13448816635250638,0.5125752111795335,0.18021938961805833,0.7444568990079792,0.8097648191441461,0.2455232172420206,0.00999579969626029,0.00999988397931265,9.9957997388228e-06,9.999883977305033e-06,9.995741796424659e-06,9.999886710337441e-06,0.015571204844525722,0.5427742960312072,0.18550548992489235,0.2561490091993732,1.5094976675919755e-15,31.860080784573668,0.0006004365175929943,3334.088694557456,0.42311225912811046,0.4874247888204666,7.863439460535641e-05
0.9,0.9,1040.1387055077762,1040.1791756675657,1040.083540120023,88687.1364260045,0.0009306168429485524,0.019775329760601743,1.933209991538242,98.80757048316917,28.14883250264503,0.12914949662315062,0.13461237999812842,0.512759155485971,0.18851410099146837,0.7359075000767102,0.8014709105704138,0.2540725788184056,0.009994998483009679,0.009999921260393604,9.994998525903622e-06,9.999921258375018e-06,9.994956582238764e-06,9.999923232222306e-06,0.013765252603369662,0.5339427521460788,0.18342839164357103,0.2688636036069791,1.4692012356607515e-15,33.29878971289003,0.000597873547406271,3319.8570985874153,0.42823679289196015,0.48724084451402916,7.863439460535641e-05
0.95,0.95,1037.4226719182925,1037.4623155337233,1037.3700038880781,88252.94437938447,0.0009284852364918141,0.01977746136705848,2.015514478469173,98.94491038222932,28.90100904691067,0.12949370013455228,0.134741863574041,0.5130271740557548,0.19699111507013164,0.7276546307076763,0.7929943763965365,0.26232542618916593,0.009994519523962847,0.009999943215333715,9.994519568427019e-06,9.99994321324625e-06,9.994489800626047e-06,9.999944610744305e-06,0.012230281134848862,0.5254749005208618,0.18098869721961486,0.2813061211246732,1.4282949739219096e-15,34.6960466397704,0.0005954066977265421,3306.159238135277,0.43316833864243615,0.4869728259442452,7.863439460535641e-05
1.0,1.0,1034.8050585834494,1034.8438523767259,1034.7547840385296,87820.7826561527,0.0009262757495267753,0.019779670854023518,2.0987325582678475,99.06189827675497,29.624816263757324,0.12979134459456484,0.1348765002325485,0.513364153495345,0.20561392563992867,0.7196905159839208,0.7843718128662226,0.2702895299512088,0.009994272968359022,0.00999995415560178,9.994273014692738e-06,9.999954153431966e-06,9.994252474953846e-06,9.999955115301467e-06,0.010917720176731281,0.5173621286818537,0.17825666348349214,0.2934634876579214,1.3870194314606638e-15,36.051218699898,0.0005930328910170238,3292.9780243326977,0.43791286678733693,0.48663584650465497,7.863439460535641e-05
