reactor,knob,value,abs_flow,path,X_solid,X_gas,T_gas_out,T_solid_out,Ts_in,n_bad,err_mass,gas_feasible,banner_ok,valid,term,X_prod,Tg_in
dry,T_solid,923.0,,walk,20.952829397871216,13.9581903713354,1058.8165664927405,1068.1805778234022,923.0,0,0.0005306867583645782,True,True,True,optimal,20.952829397871216,600.0
dry,T_solid,973.0,,walk,20.967092163585235,13.96769182751611,1066.506256850548,1075.89288622226,973.0,0,0.000530686780089696,True,True,True,optimal,20.967092163585235,600.0
dry,T_solid,1023.0,,walk,20.984496803172092,13.979286318774964,1074.3432952520905,1083.7453709180136,1023.0,0,0.0005306873413913753,True,True,True,optimal,20.984496803172092,600.0
dry,T_solid,1073.0,,cold,20.971087971373663,13.970353723642631,1081.6976988150195,1091.1139069785158,1073.0,0,0.0005306867693521857,True,True,True,optimal,20.971087971373663,600.0
dry,T_solid,1123.0,,walk,20.90800034798334,13.928326508831582,1088.2220882633776,1097.6548990709607,1123.0,0,0.0005306867702358628,True,True,True,optimal,20.90800034798334,600.0
