z,x_norm,T_gas,T_bub,T_sol,P_emul,F_emul,F_bub,C_react,X_solid,X_gas,db,db_max,delta,y_emul_H2,y_bub_H2,y_emul_H2O,y_bub_H2O,y_emul_N2,y_bub_N2,y_emul_O2,y_bub_O2,y_emul_CO2,y_bub_CO2,w_Fe2O3,w_Fe3O4,w_FeO,w_Fe,w_Al2O3,X_prod,flow_mass,dens_mass_particle,particle_porosity,delta_e,u_solid
0.0,0.0,1073.0,1073.0000000000002,1073.0000000000002,96600.0,0.0009826049223101401,0.06527443649780819,2.273853676087333,0.0,-1.2467486932390688e-14,0.056301737803867644,0.21235839852494054,0.8328358580083749,1e-05,1e-05,1e-05,1e-05,0.79,0.79,0.21000000000000002,0.21000000000000002,1e-05,1e-05,0.0,1e-05,1e-05,1.0,0.0,0.0,0.0006901775147928993,5747.853058153506,0.27,0.16716414199162508,5.242974534625228e-05
0.045000000000000005,0.05,1144.3364164159404,1141.225973081884,1219.3805512067927,96327.71619525882,0.0009187842292759382,0.06493596160262631,0.019391459566895888,4.361622022231907,2.9055909041332257,0.08781832336911834,0.21718613781766022,0.8084216400138362,1.2675924159565099e-05,1.0024090795408355e-05,1.2664366663349765e-05,1.0024254323367139e-05,0.9980466790386405,0.7919505910732771,0.0019153455588389854,0.20801933591334998,1.2635111697575053e-05,1.00246682542695e-05,0.06121214993493289,9.815810747666519e-06,9.81581074766652e-06,0.9387682184435718,4.8513187061013735e-30,4.361556559658535,0.0007031283839258727,5855.708922994371,0.2335645288700352,0.19157835998616382,5.242974534625228e-05
0.09000000000000001,0.1,1172.9966252376084,1171.2002698874364,1205.44138884159,96031.67830191008,0.0008935546959025772,0.06484631944794168,0.005044697318083963,5.60091853790757,3.7311756671214558,0.11346884376312422,0.2198237077731862,0.7927915766828696,1.2669152415907019e-05,1.0042972972269676e-05,1.2697656314150334e-05,1.0042580200677645e-05,0.9994496473838373,0.793414340770092,0.0005123320707009863,0.20655553049134143,1.2653736731686063e-05,1.0043185393840296e-05,0.07819596130887985,9.764761424489325e-06,9.764761424489325e-06,0.921784509168271,1.362588772951989e-29,5.600834475020001,0.0007068042779437285,5886.322059787621,0.2232118774508661,0.20720842331713032,5.242974534625228e-05
0.135,0.15,1192.8214606985948,1191.374892447717,1213.9272559763829,95718.73576378202,0.0008758401843930304,0.06477161517533768,0.0026412544963695735,6.59798125258702,4.395391030088424,0.13425680235804063,0.2214907328132621,0.7818720471063477,1.2637510222655346e-05,1.0058448799738566e-05,1.2665595477178204e-05,1.0058069031618943e-05,0.9996883747924614,0.7945995376532824,0.0002736673108559066,0.20537028761375656,1.2654790982845797e-05,1.0058215129725075e-05,0.09173240208778605,9.724074082597896e-06,9.724074082597896e-06,0.9082481497640489,2.076464192939414e-29,6.597882225016286,0.0007097616790353626,5910.951530531588,0.21488276283014016,0.21812795289365222,5.242974534625228e-05
0.18000000000000002,0.2,1209.1639822662548,1207.822836677757,1226.115828567105,95393.91710399612,0.0008610710299944581,0.06470638749338462,0.001320806984112947,7.461029426002592,4.970329644604415,0.15112042953078786,0.2229058233231858,0.7744077684366627,1.2635716264308468e-05,1.007149665169275e-05,1.2663363105819e-05,1.0071128745289415e-05,0.9998228437166641,0.7956269269599655,0.00013919962383706716,0.20434285920893622,1.2657580128764731e-05,1.0071205701432408e-05,0.10335866442977017,9.689128285652146e-06,9.689128285652146e-06,0.8966219573136585,2.5624239912572055e-29,7.460917445141956,0.0007123215777986151,5932.270570372141,0.20767315900707561,0.22559223156333724,5.242974534625228e-05
0.225,0.25,1223.4872137915559,1222.2001058337248,1238.249499287054,95060.67105203278,0.0008480177183896975,0.0646480801200257,0.0006484895284662719,8.230906231391069,5.483200093175532,0.164830077748026,0.22419174056572436,0.76929438743117,1.2634455513073343e-05,1.0083148190227042e-05,1.2661703707431747e-05,1.0082790763501188e-05,0.9998926482987841,0.7965454804542152,6.939620352547303e-05,0.20342427078504177,1.2659338469706149e-05,1.0082821789380006e-05,0.11365950677644258,9.658166387973557e-06,9.658166387973557e-06,0.8863211768907815,2.867430394436816e-29,8.230782695628008,0.0007146051197174527,5951.288088503765,0.20124187633898113,0.23070561256883007,5.242974534625228e-05
0.27,0.3,1236.4595863497602,1235.209908923739,1249.854445603149,94721.4113481187,0.0008361259550832796,0.06459471260312151,0.00031719568628221594,8.934957855840175,5.952219642694594,0.1760068924234671,0.22538805643819823,0.7658155069897069,1.2663510653202965e-05,1.0093428672210846e-05,1.266051512002263e-05,1.0093467446948599e-05,0.999927588874973,0.7973872045549153,3.442652783382366e-05,0.20258251508224748,1.2660571419908399e-05,1.0093466718192422e-05,0.12302215475362555,9.63002448084459e-06,9.63002448084459e-06,0.8769585851974128,3.045380857600454e-29,8.934823753129583,0.0007166934166841918,5968.679591195946,0.19536047430417233,0.23418449301029312,5.242974534625228e-05
0.315,0.35,1248.455226366744,1247.235740221058,1260.924133711812,94377.88611742276,0.0008250888736407979,0.06454500040838738,0.000153876498472527,9.590353171850923,6.388825717018785,0.18515079503089008,0.22652018285366327,0.763512549705438,1.2684963945384858e-05,1.0103093771188083e-05,1.2659719215678999e-05,1.0103416478531278e-05,0.9999450695333162,0.7981721100752358,1.6924241203646282e-05,0.20179758002134088,1.2661542319084903e-05,1.0103393173514216e-05,0.1316888561785018,9.60397442457763e-06,9.60397442457763e-06,0.8682919358726492,3.1381363379551955e-29,9.590209232464076,0.0007186373935218439,5984.869184411876,0.18988553012205175,0.23648745029456197,5.242974534625228e-05
0.36000000000000004,0.4,1259.7103119736018,1258.5168275589028,1271.5243400589745,94031.38855009363,0.0008147148063006605,0.06449808425237036,7.311232963044676e-05,10.208430396875285,6.80057152028404,0.19266341871661963,0.22760397926613474,0.7620733179150807,1.270118681941617e-05,1.0112278167670437e-05,1.2659211847360848e-05,1.0112808379251507e-05,0.9999538335320619,0.7989134270480915,8.143716425853471e-06,0.20105623509665804,1.2662352845423171e-05,1.011276870338117e-05,0.13981922684906098,9.57953645180619e-06,9.579536451806192e-06,0.8601616140780354,3.174007638929295e-29,10.208277180910747,0.0007204706806692729,6000.13694511252,0.18472232827336324,0.2379266820849193,5.242974534625228e-05
0.405,0.45,1270.326957323071,1269.1639053528036,1281.61306966707,93682.90301418198,0.0008049114934720564,0.06445364236599159,3.329957913948329e-05,10.793656291142776,7.190432683534724,0.19886769911862642,0.2286529992931515,0.761283400931222,1.2697813039976468e-05,1.0121224722088828e-05,1.264317250179902e-05,1.0121907085343626e-05,0.9999582574185981,0.7996163278849633,3.754292483468432e-06,0.2003533071277312,1.2647303376639485e-05,1.012185549805523e-05,0.14747941683962956,9.556511731040212e-06,9.55651173104021e-06,0.8525014701369085,3.16818163501984e-29,10.793494291658556,0.0007222065270439082,6014.593211332561,0.17983355499901538,0.23871659906877804,5.242974534625228e-05
