z,x_norm,T_gas,T_bub,T_sol,P_emul,F_emul,F_bub,C_react,X_solid,X_gas,db,db_max,delta,y_emul_H2,y_bub_H2,y_emul_H2O,y_bub_H2O,y_emul_N2,y_bub_N2,y_emul_O2,y_bub_O2,y_emul_CO2,y_bub_CO2,w_Fe2O3,w_Fe3O4,w_FeO,w_Fe,w_Al2O3,X_prod,flow_mass,dens_mass_particle,particle_porosity,delta_e,u_solid
0.0,0.0,1173.9,1173.899999999998,1173.9000000000003,96600.0,0.0008981472711804926,0.01980717817260649,9.798216545164028,0.0,-1.6925558017306143e-14,0.03622199110356816,0.13662178686090173,0.6734305863279739,1e-05,1e-05,0.9900000000000001,0.9900000000000001,0.01,0.01,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,1.0,0.0,0.0015008768009863332,0.0006901775147928993,5747.853058153506,0.27,0.32656941367202597,5.2429745346252277e-05
0.03500000000000001,0.05,1190.1701007014117,1190.0083932020461,1190.2716573999267,96190.36108600422,0.0008821127171101292,0.019823833886440163,0.2553636721311787,11.004899085172823,6.8544822971548225,0.053155176551186484,0.13767158128347673,0.6343917603475545,0.9637085492044954,0.028004569047296375,0.02627064771695379,0.961975780654314,0.010000801284889907,0.009999651004883103,1.0000899231842694e-05,9.999646646480329e-06,1.00008944290823e-05,9.99964686019156e-06,0.0,0.014621624001576856,0.12351597481925751,0.8618624011791656,0.0,11.006234791996484,0.0007126708102604662,5935.179006000417,0.20495677458984873,0.3656082396524455,5.2429745346252277e-05
0.07000000000000002,0.1,1195.0399907459691,1195.0147510359661,1195.0675171436103,95749.36527313553,0.0008744903223848862,0.019831456281165408,0.08391578335595778,14.27044248149342,8.93119597561451,0.06652625572502312,0.1381653084835442,0.6101311031210436,0.9812685337804392,0.04905530203408344,0.008708119359952644,0.9409251593953263,0.010003340059400286,0.009999539496891939,1.0003404363295185e-05,9.999536661339523e-06,1.0003395844550075e-05,9.99953703698315e-06,0.0,0.021597769040905185,0.15602368524884017,0.8223785457102546,0.0,14.271729176533814,0.0007194814755450154,5991.89876641684,0.18514743359201444,0.3898688968789565,5.2429745346252277e-05
0.10500000000000002,0.15,1199.0511638288485,1199.0130161486763,1199.0711086113727,95284.12159589723,0.0008673300890540035,0.01983861651449629,0.06405118484652028,16.861688713154134,10.601921624606147,0.07876976888842312,0.1386096457788924,0.5918030475883468,0.9831093821584372,0.06657407063770215,0.006701600475865462,0.9234136324129393,0.010168680066575363,0.009992312322046948,1.0168723180779436e-05,9.992310437124864e-06,1.0168575941207076e-05,9.99231687433339e-06,0.0,0.028531900049075732,0.1799742520469212,0.7914938479040031,0.0,16.86293651678097,0.0007249606957778038,6037.530146889703,0.16915680443784087,0.40819695241165327,5.2429745346252277e-05
0.14000000000000004,0.2,1202.489159116372,1202.4523706069522,1202.5058325977207,94802.70042772831,0.0008604806698884913,0.0198454659336618,0.0524948492500839,19.044704692687493,12.026742237300695,0.08804818538370618,0.1390715460504556,0.580314295074547,0.9841744020873774,0.08156111673986965,0.005536194498437847,0.9084308779621914,0.010268865935915748,0.009988029228486033,1.0268894075295992e-05,9.988028008389068e-06,1.0268584193838477e-05,9.988041444556556e-06,0.0,0.03541571561476659,0.1988090406439729,0.7657752437412606,0.0,19.04591973193394,0.0007296334659703977,6076.445347495171,0.15547943399670916,0.41968570492545304,5.2429745346252277e-05
0.17500000000000004,0.25,1205.4483642427367,1205.428378482242,1205.462587592467,94309.06735265354,0.0008538987760667861,0.019852047827483506,0.043761880498464634,20.895259090111338,13.248244159392108,0.09587063477747547,0.13954988821460462,0.5720181852346822,0.9851256345811786,0.0944321031264073,0.004650774931403441,0.8955569674586739,0.010203184454547716,0.0099909475054539,1.0203203211792397e-05,9.99094669864604e-06,1.0202829658318312e-05,9.990962766351352e-06,0.0,0.04206454671290518,0.21375091317361242,0.7441845401134825,0.0,20.896446354816142,0.0007336394475649499,6109.807479795385,0.14372232383632544,0.4279818147653178,5.2429745346252277e-05
0.21000000000000005,0.3,1208.1562140147485,1208.136740360437,1208.168923429245,93805.78172705362,0.0008474382672443587,0.01985850833630593,0.038513555832322265,22.55560428197832,14.35521270872742,0.10247288098959234,0.13999360381053458,0.5657980064879805,0.9856984792316146,0.1061237319890263,0.0041242149057453764,0.883863294270254,0.010156992239773571,0.009992987749788686,1.0157004950051243e-05,9.992987207392678e-06,1.0156617916453479e-05,9.993003723591979e-06,0.0,0.04867543390420312,0.2263473665512706,0.7249771995445262,0.0,22.556766626947322,0.0007372698148973894,6140.041466743286,0.13304253672935404,0.4342019935120196,5.2429745346252277e-05
0.24500000000000005,0.35,1210.7372706166818,1210.7034613096484,1210.7491434021938,93294.68767472483,0.0008410243323482779,0.019864922271202012,0.035270043958853234,24.109776793590235,15.400867045543068,0.10805249962686558,0.14040980043347542,0.5611028621752693,0.9859393752733974,0.11718745551394369,0.003805688014968053,0.8728028043556442,0.010234468202807554,0.00998976059112745,1.0234475752718148e-05,9.989760271485704e-06,1.0234033074206824e-05,9.989779013235325e-06,0.0,0.05540948745560818,0.23745146658879995,0.707139045955592,0.0,24.110915812344572,0.0007406991022380569,6168.600843578763,0.12293295440200475,0.43889713782473083,5.2429745346252277e-05
0.2800000000000001,0.4,1213.1492798411953,1213.1159105356755,1213.1604647531158,92777.48520175595,0.0008346990224166213,0.01987124758113367,0.03210666994950083,25.546335474486416,16.376060266084437,0.11278314313313648,0.14085359295973127,0.5577667997692458,0.9861983809952258,0.1275127606164194,0.0034906081383648487,0.8624797766188756,0.010290430515760758,0.009987487767730565,1.0290433558485801e-05,9.987487639919792e-06,1.028991709010184e-05,9.987509334363154e-06,0.0,0.062129502687476856,0.24709981735306913,0.6907706799594542,0.0,25.547452932264786,0.0007438973112243184,6195.235781559628,0.11348524646409118,0.4422332002307542,5.2429745346252277e-05
0.3150000000000001,0.45,1215.4329564259856,1215.4001697810638,1215.4435348232066,92255.38802533929,0.0008284423300188471,0.01987750427353144,0.029576953237371188,26.888089872533467,17.29462130951562,0.11680509777353318,0.14129698904438454,0.555382113340774,0.9864080302997994,0.1372467790163163,0.0032398648041150457,0.8527473753649825,0.010331442607948618,0.009985873846124461,1.0331441729969116e-05,9.985873882716353e-06,1.0330846406980253e-05,9.98589869421971e-06,0.0,0.06884258596982593,0.2555711942653327,0.6755862197648415,0.0,26.88918719223133,0.0007469097941503437,6220.323978187108,0.10456909999185103,0.444617886659226,5.2429745346252277e-05
0.3500000000000001,0.5,1217.6120456171282,1217.5797880354942,1217.6221452666623,91729.35915303516,0.0008222444874217622,0.01988370211612853,0.027510478605916704,28.151992182525476,18.16685915994956,0.12023550150297452,0.1417406376338098,0.5537429867892703,0.9865812696944476,0.14649627442135152,0.0030362176982340052,0.8434990294698473,0.010361789708988337,0.009984726627381507,1.036178543421441e-05,9.9847268041549e-06,1.0361112895939057e-05,9.984754615418929e-06,0.0,0.0755559845149909,0.263069784746173,0.6613742307388363,0.0,28.153070532606804,0.0007497703595570939,6244.146993670553,0.09608729393662842,0.4462570132107297,5.2429745346252277e-05
0.3850000000000001,0.55,1219.7041278241106,1219.6723540486028,1219.7138434066649,91200.17244885088,0.000816098746304375,0.019889847857245912,0.02578673350074775,29.35065558535794,19.00044325334269,0.12317217253670812,0.1421850036646288,0.5526949935259908,0.9867274562815544,0.15534068488947103,0.0028674070657895355,0.8346554305460275,0.010384368674507668,0.009983916699950978,1.0384361467739481e-05,9.983916995651312e-06,1.0383616680558217e-05,9.983947554954187e-06,0.0,0.08227509175989603,0.2697472415068953,0.6479776667332088,0.0,29.351715944978313,0.0007525041595287174,6266.914296560725,0.08796750229599229,0.44730500647400917,5.2429745346252277e-05
