z,x_norm,T_gas,T_bub,T_sol,P_emul,F_emul,F_bub,C_react,X_solid,X_gas,db,db_max,delta,y_emul_H2,y_bub_H2,y_emul_H2O,y_bub_H2O,y_emul_N2,y_bub_N2,y_emul_O2,y_bub_O2,y_emul_CO2,y_bub_CO2,w_Fe2O3,w_Fe3O4,w_FeO,w_Fe,w_Al2O3,X_prod,flow_mass,dens_mass_particle,particle_porosity,delta_e,u_solid
0.0,0.0,600.0,600.0000000000001,1073.0000000000002,96600.0,0.0017572251360646338,0.06449981628405371,4.0664083240695135,0.0,-1.2467486932390688e-14,0.04440935668797981,0.16750282022617086,0.7560805593631492,1e-05,1e-05,1e-05,1e-05,0.79,0.79,0.21000000000000002,0.21,1e-05,1e-05,0.0,1e-05,1e-05,1.0,0.0,0.0,0.0006901775147928993,5747.853058153507,0.27,0.24391944063685078,5.242974534625226e-05
0.04500000000000002,0.05,789.3279273397319,781.0478148002088,883.4818673687695,96258.8439330344,0.0013310227906826902,0.06436605919330737,0.2988412377497087,6.0625829872274855,4.038723642962229,0.07231457798849918,0.18693136793281076,0.7616733435368952,1.2409857668117678e-05,1.0037162734827422e-05,1.2401246074872539e-05,1.0037340813574586e-05,0.979588094658713,0.7929522062105608,0.020374714838349236,0.20701768149330638,1.2379399195070345e-05,1.0037792584213744e-05,0.0844777199029825,9.745879941630658e-06,9.74587994163066e-06,0.9155027883371352,0.0,6.062491995315205,0.000708173627059064,5897.726107777541,0.21935529344887583,0.23832665646310486,5.242974534625226e-05
0.09000000000000004,0.1,827.0938983606924,824.4591917896338,849.9487739102614,95891.81937179099,0.0012654028066348205,0.06428788898451361,0.33710886294798004,7.613867624772405,5.072146188510296,0.09529919812201781,0.19067689658046075,0.7452571561735156,1.2333474772828638e-05,1.0063537795702814e-05,1.2353776015211502e-05,1.0063138198679648e-05,0.9757873711180731,0.7949910854299954,0.024175619634256358,0.20497872413029083,1.2321996882287842e-05,1.0063763719362918e-05,0.10540886869685961,9.682965855889877e-06,9.682965855889877e-06,0.8945717653714288,0.0,7.613753349997524,0.0007127749132299953,5936.04598378359,0.2063964019313121,0.2547428438264843,5.242974534625226e-05
0.13500000000000004,0.15,852.7617933410015,850.8343695397426,866.6681504492573,95506.9771145943,0.0012223897238815146,0.06421384531020952,0.34689787914648973,8.876737820289199,5.913435079319786,0.11413136565041103,0.19322375812531978,0.7342867175883664,1.231244261319959e-05,1.0083803699121167e-05,1.2332261404954022e-05,1.0083426423982925e-05,0.9742099927998864,0.7965914234022582,0.02575303775308495,0.20337832579807275,1.2324743010651534e-05,1.008356954589098e-05,0.12225000058535007,9.632345393607492e-06,9.632345393607492e-06,0.877730734723863,0.0,8.876604591389192,0.0007165207294558323,5967.241438268106,0.19584682420192553,0.2657132824116335,5.242974534625226e-05
0.18000000000000008,0.2,874.4610316749558,872.6466589619577,886.1218802260931,95110.27327585718,0.001187105710880167,0.06414727120505193,0.3290714699904143,9.975637062230817,6.645491095561503,0.12958564755547466,0.19541322903425204,0.7273372665339876,1.231941207762586e-05,1.010091244095932e-05,1.2338849167922512e-05,1.0100552739284568e-05,0.97480724648257,0.7979429601762315,0.0251557602916083,0.202026737733961,1.2334964576210128e-05,1.010062462731662e-05,0.13676185636471616,9.588726184765873e-06,9.588726184765873e-06,0.8632189661829143,0.0,9.975487340207192,0.0007197801892369186,5994.3864777240315,0.1866670027042239,0.2726627334660124,5.242974534625226e-05
0.2250000000000001,0.25,893.6042248575703,891.8489166136571,904.0740054132656,94705.60052494209,0.0011567324724259542,0.06408684984858333,0.30571095493682265,10.955177165037375,7.298033383371509,0.14230239467416142,0.1973720133449396,0.7229782801479171,1.2333872788282651e-05,1.0116013262744375e-05,1.2353032415999323e-05,1.0115667441977982e-05,0.9759793413157978,0.7991361074288895,0.023983620182362535,0.20083354519704866,1.2351596635433439e-05,1.0115693357030197e-05,0.14958713027576545,9.55017644241783e-06,9.55017644241783e-06,0.8503937693713499,0.0,10.955012741323698,0.0007226856162744483,6018.583104425087,0.17848426587958552,0.27702171985208296,5.242974534625226e-05
0.2700000000000001,0.3,910.8880902452361,909.1869896239492,920.5591374300642,94295.6196877998,0.001129871378365089,0.06403113556907201,0.2834530488241703,11.846043961535091,7.891503988459451,0.15280379480618866,0.1991643349972796,0.7203670344124391,1.2371058078912736e-05,1.0129333237540253e-05,1.2367982888391032e-05,1.0129387501293717e-05,0.9771967830751093,0.8002193868699033,0.022766109611721416,0.1997502250269618,1.2368272202136175e-05,1.0129382396163575e-05,0.1611621737354031,9.51538459733512e-06,9.515384597335119e-06,0.8388187954954024,0.0,11.845866167008396,0.0007253280282287581,6040.589320662136,0.17104227496909322,0.27963296558756096,5.242974534625226e-05
0.3150000000000001,0.35,926.7803990789245,925.1291391608538,935.8944397696009,93882.22054507761,0.0011056280565924573,0.06397899544050263,0.2634257281265102,12.67010901589624,8.440473136671315,0.1615141296510153,0.20083281169059167,0.718982528865889,1.2401506445420621e-05,1.0141749745570444e-05,1.2382135130619132e-05,1.0142084503391925e-05,0.9783413306313614,0.8012220377153941,0.02162150204727919,0.19874753639254658,1.2383679783666935e-05,1.0142057810073173e-05,0.17179442534108985,9.48342656175253e-06,9.48342656175253e-06,0.8281866078057868,0.0,12.669918853168351,0.0007277722986397029,6060.945398418043,0.16415832254397322,0.2810174711341111,5.242974534625226e-05
0.36000000000000015,0.4,941.6124424415634,940.0051650932378,950.3391914468356,93466.78133389824,0.0010833970789643115,0.06392957106255372,0.24511134929681716,13.443164883684894,8.95546138791949,0.1687773565600241,0.20240717198367728,0.718482714390099,1.2427302028038516e-05,1.015346577014955e-05,1.2395684844471635e-05,1.015400157797285e-05,0.9794316651988797,0.8021632002910443,0.020531113647906454,0.19780633828208286,1.2398166341252388e-05,1.0153959524721154e-05,0.18170382625569936,9.453641244513756e-06,9.453641244513756e-06,0.8182772664618118,0.0,13.44296311834091,0.0007300652700181681,6080.04144583698,0.15770048309591753,0.28151728560990086,5.242974534625226e-05
0.4050000000000002,0.45,955.6276805929258,954.0578770610098,964.0932069519339,93050.32607457975,0.001062751595066947,0.06388219885939046,0.22752732338982679,14.176975659895467,9.444305654076752,0.17487190545255343,0.2039089120363997,0.7186330497520051,1.245046191398888e-05,1.016462610141692e-05,1.2409447655431777e-05,1.0165308419331354e-05,0.9805342590823459,0.8030562392968541,0.019428468364824106,0.19691326551336819,1.241264326049062e-05,1.0165255256878924e-05,0.19105274933019398,9.425540591202684e-06,9.425540591202684e-06,0.8089283995886236,0.0,14.176762880955826,0.0007322418360041081,6098.168059918739,0.15157048347302313,0.2813669502479948,5.242974534625226e-05
