reactor,knob,value,abs_flow,path,X_solid,X_gas,T_gas_out,T_solid_out,Ts_in,n_bad,err_mass,gas_feasible,banner_ok,valid,term,X_prod,w_out_Fe2O3,w_out_Fe3O4,w_out_FeO,w_out_Fe,Tg_in
reduction,T_solid,923.0,,cold+n_cont40,80.04360209470161,11.147705464581364,973.7570988648456,973.7416152458214,923.0,0,0.002733115785654474,True,True,True,optimal,8.381792016761187,0.2107217194787468,0.6726150685146263,0.05475958069667401,0.061903631309953196,1050.0
reduction,T_solid,973.0,,cold,89.55233668950187,15.91730598299373,983.534457871948,983.5013156590305,973.0,0,0.004883484257489769,True,True,True,optimal,15.187149693375096,0.11302292601315182,0.6969294673908608,0.07513286353029854,0.1149147430656889,1050.0
reduction,T_solid,1023.0,,cold,94.33907987228197,20.25326363142517,993.4934493660693,993.4485586575364,1023.0,0,0.006804057969429564,True,True,True,optimal,21.871726185375014,0.06263603791737953,0.6741848828632071,0.09391203515653647,0.1692670440628768,1050.0
reduction,T_solid,1073.0,,cold+n_cont40,96.86383371756844,24.018324872050513,1004.9890772443109,1004.9320266788999,1073.0,0,0.008459641101650423,True,True,True,optimal,27.785022096390765,0.03540135855574176,0.6304338275228573,0.11479155211380529,0.21937326180759575,1050.0
reduction,T_solid,1123.0,,cold,98.27370653819233,27.28759203250909,1018.0919339237307,1018.021610511639,1123.0,0,0.009894068868467814,True,True,True,optimal,32.85810177053732,0.019834398205092047,0.5759007222214529,0.14020709722494773,0.2640577823485078,1050.0
reduction,T_solid,1173.9,,cold,99.06189827675497,29.624816263758643,1034.8418291871549,1034.7547840385296,1173.9,0,0.01092843281937687,True,True,True,optimal,36.051218699898,0.010917720176731283,0.5173621286818537,0.17825666348349214,0.2934634876579214,1050.0
reduction,T_solid,1223.0,,cold,99.49564782304178,31.190793969528833,1053.3152666120625,1053.2115939727046,1223.0,0,0.011632794178517036,True,True,True,optimal,37.68425829415754,0.005920979613439382,0.45844048708830815,0.22620189329417328,0.3094366400040791,1050.0
