reactor,knob,value,abs_flow,path,X_solid,X_gas,T_gas_out,T_solid_out,Ts_in,n_bad,err_mass,gas_feasible,banner_ok,valid,term,X_prod,w_out_Fe2O3,w_out_Fe3O4,w_out_FeO,w_out_Fe,Tg_in
wet,T_gas,923.0,,cold,-426754.2340712067,246.70498293242798,1070.135610062616,1070.3377168426512,1173.9,0,385865.2339670484,False,False,False,maxIterations,21.03158664617339,0.053653403677941025,0.018371423812101953,0.17947890948113085,0.7146425902140047,923.0
wet,T_gas,973.0,,cold,30.91165119753121,60.75179084868946,1112.2986654464871,1111.8737232483934,1173.9,0,18.27282076577945,False,False,False,maxIterations,41.89969507930648,0.03675739623877538,0.07508021650658307,0.37402763996941757,0.5141306922263471,973.0
wet,T_gas,1023.0,,cold,99.99963888354978,99.99999738719934,945.5423915703483,948.5732367576618,1173.9,0,99.9995385621845,False,False,False,infeasible,37.95614402049515,0.009786564527875383,0.06613753171523387,0.32965339477251737,0.5082750987656437,1023.0
wet,T_gas,1050.0,,cold,40.889673513428235,26.772524968028762,1160.0431505454617,1160.091716586239,1173.9,0,0.0091074763244186,True,True,True,optimal,40.89056068660547,4.902956330181993e-17,0.12929638378995828,0.34632089300346247,0.5243827232065792,1050.0
wet,T_gas,1073.0,,cold,40.453752930754675,26.56106815042657,1174.1235404160095,1174.1696699708507,1173.9,0,0.009048401955171342,True,True,True,optimal,40.454646646253224,0.0,0.13254816369749364,0.3387306811845524,0.5287211551179541,1073.0
wet,T_gas,1123.0,,cold,39.402541998167464,26.018339721054236,1204.7351912417473,1204.7761414069075,1173.9,0,0.008895211963194897,True,True,True,optimal,39.403451491356606,3.447024815243323e-17,0.13842548735048887,0.32228461977965883,0.5392898928698523,1123.0
wet,T_gas,1173.9,,cold,38.273049749535836,25.410002068953787,1236.0635925358877,1236.0993596701824,1173.9,0,0.00872237031457107,True,True,True,optimal,38.273976195012104,0.0,0.1432403217898653,0.30600098989683094,0.5507586883133038,1173.9
wet,T_gas,1223.0,,cold,37.18075657462871,24.808492972780183,1266.5364902178123,1266.5672958024993,1173.9,0,0.008550899683438138,True,True,True,optimal,37.18169941407969,1.435269239151884e-23,0.14711619318535957,0.2909460840274356,0.5619377227872048,1223.0
